workingday,atemp,hr,yr,season,dteday,mnth,weekday,hum,weathersit,windspeed,holiday,casual
1,0.3333,14,1,1,375,1,3,0.81,3,0.12284001410603033,0,3
1,0.3485,15,1,1,375,1,3,0.87,2,0.10532502644880687,0,6
1,0.3182,16,1,1,375,1,3,0.87,2,0.298224991183731,0,6
1,0.3182,17,1,1,375,1,3,0.87,3,0.2631950158692841,0,6
1,0.3333,18,1,1,375,1,3,0.87,3,0.22804749030210414,0,2
1,0.303,19,1,1,375,1,3,0.93,3,0.2631950158692841,0,1
1,0.3182,20,1,1,375,1,3,0.93,3,0.19301751498765723,0,2
1,0.3182,21,1,1,375,1,3,0.87,3,0.2631950158692841,0,0
1,0.3333,22,1,1,375,1,3,0.87,3,0.22804749030210414,0,0
1,0.3182,23,1,1,375,1,3,0.87,3,0.2631950158692841,0,0
1,0.3333,0,1,1,376,1,4,0.93,3,0.22804749030210414,0,0
1,0.3485,1,1,1,376,1,4,0.93,3,0.22804749030210414,0,0
1,0.3485,2,1,1,376,1,4,0.93,3,0.298224991183731,0,1
1,0.3485,3,1,1,376,1,4,0.93,3,0.298224991183731,0,0
1,0.3485,4,1,1,376,1,4,0.93,3,0.22804749030210414,0,0
1,0.3485,5,1,1,376,1,4,0.93,3,0.10532502644880687,0,0
1,0.3485,6,1,1,376,1,4,0.93,3,0.15786998942047725,0,1
1,0.3182,7,1,1,376,1,4,0.87,2,0.33337251675091106,0,2
1,0.3182,8,1,1,376,1,4,0.81,1,0.22804749030210414,0,11
1,0.3333,9,1,1,376,1,4,0.81,1,0.12284001410603033,0,10
1,0.3485,10,1,1,376,1,4,0.81,1,0.12284001410603033,0,6
1,0.3485,11,1,1,376,1,4,0.81,2,0.12284001410603033,0,18
1,0.3485,12,1,1,376,1,4,0.81,2,0.12284001410603033,0,14
1,0.4242,13,1,1,376,1,4,0.77,1,0.19301751498765723,0,13
1,0.4242,14,1,1,376,1,4,0.77,1,0.19301751498765723,0,24
1,0.4394,15,1,1,376,1,4,0.72,1,0.15786998942047725,0,32
1,0.4545,16,1,1,376,1,4,0.67,1,0.22804749030210414,0,33
1,0.4545,17,1,1,376,1,4,0.63,1,0.19301751498765723,0,23
1,0.4394,18,1,1,376,1,4,0.67,1,0.22804749030210414,0,22
1,0.4242,19,1,1,376,1,4,0.71,2,0.19301751498765723,0,17
1,0.4242,20,1,1,376,1,4,0.71,2,0.22804749030210414,0,11
1,0.4394,21,1,1,376,1,4,0.67,1,0.15786998942047725,0,12
1,0.3939,22,1,1,376,1,4,0.76,1,0.3508875044081345,0,12
1,0.4091,23,1,1,376,1,4,0.76,1,0.38603502997531447,0,7
1,0.4091,0,1,1,377,1,5,0.71,2,0.33337251675091106,0,4
1,0.3939,1,1,1,377,1,5,0.76,2,0.3508875044081345,0,0
1,0.4091,2,1,1,377,1,5,0.76,1,0.42106500528976143,0,1
1,0.3333,3,1,1,377,1,5,0.87,1,0.298224991183731,0,3
1,0.2879,4,1,1,377,1,5,0.7,3,0.5789349947102387,0,1
1,0.2424,5,1,1,377,1,5,0.7,2,0.6491124955918656,0,0
1,0.2576,6,1,1,377,1,5,0.75,2,0.2631950158692841,0,2
1,0.2576,7,1,1,377,1,5,0.6,1,0.2631950158692841,0,3
1,0.2121,8,1,1,377,1,5,0.52,1,0.42106500528976143,0,11
1,0.19699999999999998,9,1,1,377,1,5,0.47,1,0.45621253085694136,0,10
1,0.19699999999999998,10,1,1,377,1,5,0.44,1,0.5263900317385682,0,2
1,0.1818,11,1,1,377,1,5,0.38,1,0.7192899964734925,0,12
1,0.19699999999999998,12,1,1,377,1,5,0.38,1,0.5789349947102387,0,14
1,0.2121,13,1,1,377,1,5,0.33,1,0.6140825202774186,0,14
1,0.2121,14,1,1,377,1,5,0.33,1,0.6491124955918656,0,10
1,0.2121,15,1,1,377,1,5,0.33,1,0.6842600211590455,0,15
1,0.2424,16,1,1,377,1,5,0.3,1,0.5439050193957917,0,18
1,0.2424,17,1,1,377,1,5,0.33,1,0.49124250617138826,0,15
1,0.2273,18,1,1,377,1,5,0.38,1,0.3508875044081345,0,7
1,0.2424,19,1,1,377,1,5,0.38,1,0.33337251675091106,0,7
1,0.2424,20,1,1,377,1,5,0.41,1,0.19301751498765723,0,6
1,0.2121,21,1,1,377,1,5,0.41,1,0.33337251675091106,0,7
1,0.1818,22,1,1,377,1,5,0.47,1,0.38603502997531447,0,7
1,0.1818,23,1,1,377,1,5,0.47,1,0.22804749030210414,0,5
0,0.1818,0,1,1,378,1,6,0.47,1,0.12284001410603033,0,2
0,0.1515,1,1,1,378,1,6,0.47,1,0.22804749030210414,0,6
0,0.1667,2,1,1,378,1,6,0.47,1,0.19301751498765723,0,6
0,0.1667,3,1,1,378,1,6,0.54,1,0.12284001410603033,0,6
0,0.1515,4,1,1,378,1,6,0.5,1,0.15786998942047725,0,0
0,0.1515,5,1,1,378,1,6,0.5,1,0.15786998942047725,0,0
0,0.1515,6,1,1,378,1,6,0.5,1,0.0,0,0
0,0.1515,7,1,1,378,1,6,0.5,1,0.15786998942047725,0,0
0,0.1515,8,1,1,378,1,6,0.54,1,0.12284001410603033,0,3
0,0.1667,9,1,1,378,1,6,0.5,1,0.12284001410603033,0,3
0,0.2273,10,1,1,378,1,6,0.47,1,0.0,0,14
0,0.19699999999999998,11,1,1,378,1,6,0.4,1,0.22804749030210414,0,28
0,0.2121,12,1,1,378,1,6,0.41,1,0.298224991183731,0,30
0,0.2121,13,1,1,378,1,6,0.44,1,0.33337251675091106,0,38
0,0.2121,14,1,1,378,1,6,0.41,1,0.3508875044081345,0,52
0,0.2121,15,1,1,378,1,6,0.38,1,0.3508875044081345,0,49
0,0.2273,16,1,1,378,1,6,0.38,1,0.2631950158692841,0,28
0,0.2273,17,1,1,378,1,6,0.41,1,0.298224991183731,0,15
0,0.2273,18,1,1,378,1,6,0.41,1,0.22804749030210414,0,21
0,0.19699999999999998,19,1,1,378,1,6,0.47,1,0.2631950158692841,0,12
0,0.19699999999999998,20,1,1,378,1,6,0.44,1,0.298224991183731,0,8
0,0.1667,21,1,1,378,1,6,0.43,1,0.298224991183731,0,3
0,0.1364,22,1,1,378,1,6,0.47,1,0.42106500528976143,0,4
0,0.1515,23,1,1,378,1,6,0.47,1,0.2631950158692841,0,5
0,0.1364,0,1,1,379,1,0,0.47,1,0.38603502997531447,0,9
0,0.1364,1,1,1,379,1,0,0.47,2,0.3508875044081345,0,2
0,0.1364,2,1,1,379,1,0,0.47,2,0.33337251675091106,0,5
0,0.1364,3,1,1,379,1,0,0.48,2,0.45621253085694136,0,1
0,0.1364,4,1,1,379,1,0,0.47,2,0.45621253085694136,0,1
0,0.1364,5,1,1,379,1,0,0.47,2,0.38603502997531447,0,0
0,0.1212,6,1,1,379,1,0,0.5,2,0.33337251675091106,0,1
0,0.1212,7,1,1,379,1,0,0.54,1,0.33337251675091106,0,3
0,0.1212,8,1,1,379,1,0,0.54,1,0.2631950158692841,0,2
0,0.1364,9,1,1,379,1,0,0.54,1,0.22804749030210414,0,10
0,0.1212,10,1,1,379,1,0,0.54,1,0.33337251675091106,0,11
0,0.1515,11,1,1,379,1,0,0.47,1,0.2631950158692841,0,21
0,0.1667,12,1,1,379,1,0,0.4,1,0.3508875044081345,0,42
0,0.1818,13,1,1,379,1,0,0.34,1,0.33337251675091106,0,40
0,0.1818,14,1,1,379,1,0,0.32,1,0.42106500528976143,0,25
0,0.2273,15,1,1,379,1,0,0.27,1,0.22804749030210414,0,33
0,0.2121,16,1,1,379,1,0,0.29,1,0.3508875044081345,0,31
0,0.2121,17,1,1,379,1,0,0.25,1,0.298224991183731,0,15
0,0.1818,18,1,1,379,1,0,0.29,1,0.2631950158692841,0,7
0,0.1667,19,1,1,379,1,0,0.37,1,0.19301751498765723,0,9
0,0.1818,20,1,1,379,1,0,0.37,1,0.12284001410603033,0,10
0,0.1667,21,1,1,379,1,0,0.4,1,0.19301751498765723,0,1
0,0.2121,22,1,1,379,1,0,0.37,1,0.10532502644880687,0,2
0,0.19699999999999998,23,1,1,379,1,0,0.43,1,0.10532502644880687,0,3
0,0.1515,0,1,1,380,1,1,0.46,1,0.15786998942047725,1,2
0,0.1667,1,1,1,380,1,1,0.43,1,0.12284001410603033,1,2
0,0.2121,2,1,1,380,1,1,0.46,1,0.0,1,3
0,0.19699999999999998,3,1,1,380,1,1,0.5,1,0.0,1,0
0,0.1515,4,1,1,380,1,1,0.58,1,0.12284001410603033,1,2
0,0.1667,5,1,1,380,1,1,0.54,1,0.10532502644880687,1,1
0,0.1364,6,1,1,380,1,1,0.54,1,0.10532502644880687,1,0
0,0.1364,7,1,1,380,1,1,0.54,1,0.12284001410603033,1,5
0,0.1212,8,1,1,380,1,1,0.58,1,0.19301751498765723,1,3
0,0.1212,9,1,1,380,1,1,0.58,1,0.19301751498765723,1,7
0,0.1364,10,1,1,380,1,1,0.59,2,0.22804749030210414,1,19
0,0.1515,11,1,1,380,1,1,0.59,1,0.298224991183731,1,21
0,0.1818,12,1,1,380,1,1,0.55,1,0.38603502997531447,1,20
0,0.19699999999999998,13,1,1,380,1,1,0.41,2,0.49124250617138826,1,26
0,0.2121,14,1,1,380,1,1,0.44,1,0.45621253085694136,1,23
0,0.2121,15,1,1,380,1,1,0.44,1,0.5263900317385682,1,17
0,0.2273,16,1,1,380,1,1,0.44,1,0.42106500528976143,1,22
0,0.2273,17,1,1,380,1,1,0.48,1,0.38603502997531447,1,19
0,0.2273,18,1,1,380,1,1,0.52,1,0.38603502997531447,1,6
0,0.2424,19,1,1,380,1,1,0.56,1,0.33337251675091106,1,10
0,0.2424,20,1,1,380,1,1,0.6,1,0.33337251675091106,1,2
0,0.2576,21,1,1,380,1,1,0.52,1,0.38603502997531447,1,3
0,0.2727,22,1,1,380,1,1,0.49,2,0.42106500528976143,1,4
0,0.2273,23,1,1,380,1,1,0.7,3,0.3508875044081345,1,0
1,0.2273,0,1,1,381,1,2,0.7,2,0.38603502997531447,0,0
1,0.2576,1,1,1,381,1,2,0.65,2,0.42106500528976143,0,0
1,0.2727,2,1,1,381,1,2,0.75,3,0.298224991183731,0,0
1,0.303,4,1,1,381,1,2,0.66,3,0.38603502997531447,0,0
1,0.303,5,1,1,381,1,2,0.66,3,0.38603502997531447,0,0
1,0.2879,6,1,1,381,1,2,0.75,3,0.298224991183731,0,0
1,0.2879,7,1,1,381,1,2,0.81,3,0.2631950158692841,0,5
1,0.2879,8,1,1,381,1,2,0.81,3,0.33337251675091106,0,3
1,0.303,9,1,1,381,1,2,0.81,3,0.298224991183731,0,7
1,0.2879,10,1,1,381,1,2,0.87,3,0.298224991183731,0,1
1,0.3485,11,1,1,381,1,2,0.87,2,0.12284001410603033,0,2
1,0.303,12,1,1,381,1,2,0.87,2,0.33337251675091106,0,3
1,0.3939,13,1,1,381,1,2,0.76,2,0.38603502997531447,0,8
1,0.4394,14,1,1,381,1,2,0.62,1,0.5789349947102387,0,12
1,0.4394,15,1,1,381,1,2,0.62,1,0.5789349947102387,0,6
1,0.4545,16,1,1,381,1,2,0.63,1,0.6491124955918656,0,14
1,0.4545,17,1,1,381,1,2,0.63,1,0.5263900317385682,0,20
1,0.4545,18,1,1,381,1,2,0.63,1,0.5263900317385682,0,12
1,0.4545,19,1,1,381,1,2,0.63,1,0.49124250617138826,0,11
1,0.4545,20,1,1,381,1,2,0.63,1,0.42106500528976143,0,11
1,0.4545,21,1,1,381,1,2,0.67,1,0.5439050193957917,0,6
1,0.4545,22,1,1,381,1,2,0.72,1,0.45621253085694136,0,5
1,0.4545,23,1,1,381,1,2,0.72,1,0.45621253085694136,0,1
1,0.4545,0,1,1,382,1,3,0.77,2,0.38603502997531447,0,3
1,0.4545,1,1,1,382,1,3,0.77,2,0.38603502997531447,0,0
1,0.4394,2,1,1,382,1,3,0.51,2,0.5789349947102387,0,1
1,0.4394,3,1,1,382,1,3,0.51,2,0.5789349947102387,0,1
1,0.2879,4,1,1,382,1,3,0.46,1,0.6140825202774186,0,0
1,0.2879,5,1,1,382,1,3,0.46,1,0.6140825202774186,0,0
1,0.2879,6,1,1,382,1,3,0.36,1,0.6140825202774186,0,0
1,0.2879,7,1,1,382,1,3,0.42,1,0.42106500528976143,0,1
1,0.2727,8,1,1,382,1,3,0.52,1,0.49124250617138826,0,15
1,0.2576,9,1,1,382,1,3,0.52,1,0.38603502997531447,0,6
1,0.2727,10,1,1,382,1,3,0.42,1,0.5439050193957917,0,5
1,0.2727,11,1,1,382,1,3,0.42,1,0.45621253085694136,0,4
1,0.2576,12,1,1,382,1,3,0.39,1,0.5789349947102387,0,6
1,0.2727,13,1,1,382,1,3,0.42,1,0.5439050193957917,0,6
1,0.2727,14,1,1,382,1,3,0.33,1,0.45621253085694136,0,7
1,0.2576,15,1,1,382,1,3,0.33,1,0.6140825202774186,0,8
1,0.2273,16,1,1,382,1,3,0.3,1,0.6140825202774186,0,13
1,0.2121,17,1,1,382,1,3,0.33,1,0.5263900317385682,0,8
1,0.2121,18,1,1,382,1,3,0.32,1,0.42106500528976143,0,8
1,0.19699999999999998,19,1,1,382,1,3,0.37,1,0.45621253085694136,0,5
1,0.2121,20,1,1,382,1,3,0.37,1,0.298224991183731,0,1
1,0.1667,21,1,1,382,1,3,0.4,1,0.49124250617138826,0,5
1,0.1667,22,1,1,382,1,3,0.47,1,0.298224991183731,0,4
1,0.1364,23,1,1,382,1,3,0.47,1,0.3508875044081345,0,2
1,0.1364,0,1,1,383,1,4,0.5,1,0.22804749030210414,0,0
1,0.1515,1,1,1,383,1,4,0.5,1,0.19301751498765723,0,0
1,0.1515,2,1,1,383,1,4,0.5,1,0.15786998942047725,0,0
1,0.1515,3,1,1,383,1,4,0.54,1,0.12284001410603033,0,0
1,0.1515,4,1,1,383,1,4,0.54,1,0.12284001410603033,0,0
1,0.1212,5,1,1,383,1,4,0.55,1,0.298224991183731,0,0
1,0.1364,6,1,1,383,1,4,0.54,1,0.19301751498765723,0,0
1,0.1667,7,1,1,383,1,4,0.54,1,0.10532502644880687,0,2
1,0.1515,8,1,1,383,1,4,0.54,1,0.12284001410603033,0,9
1,0.19699999999999998,9,1,1,383,1,4,0.54,1,0.0,0,6
1,0.2121,10,1,1,383,1,4,0.59,1,0.0,0,10
1,0.1667,11,1,1,383,1,4,0.55,1,0.19301751498765723,0,6
1,0.19699999999999998,12,1,1,383,1,4,0.51,1,0.22804749030210414,0,5
1,0.2121,13,1,1,383,1,4,0.47,1,0.33337251675091106,0,6
1,0.2273,14,1,1,383,1,4,0.44,1,0.22804749030210414,0,15
1,0.2273,15,1,1,383,1,4,0.44,1,0.3508875044081345,0,9
1,0.2273,16,1,1,383,1,4,0.41,1,0.38603502997531447,0,8
1,0.2273,17,1,1,383,1,4,0.44,2,0.38603502997531447,0,21
1,0.2273,18,1,1,383,1,4,0.44,2,0.38603502997531447,0,16
1,0.2273,19,1,1,383,1,4,0.48,2,0.3508875044081345,0,5
1,0.2121,20,1,1,383,1,4,0.52,1,0.5263900317385682,0,7
1,0.2273,21,1,1,383,1,4,0.44,1,0.42106500528976143,0,4
1,0.2273,22,1,1,383,1,4,0.44,2,0.49124250617138826,0,0
1,0.2273,23,1,1,383,1,4,0.48,1,0.38603502997531447,0,1
1,0.2273,0,1,1,384,1,5,0.48,2,0.3508875044081345,0,3
1,0.2727,1,1,1,384,1,5,0.48,1,0.15786998942047725,0,0
1,0.2727,2,1,1,384,1,5,0.48,1,0.15786998942047725,0,0
1,0.2576,3,1,1,384,1,5,0.52,1,0.12284001410603033,0,0
1,0.2424,4,1,1,384,1,5,0.6,1,0.12284001410603033,0,0
1,0.2424,5,1,1,384,1,5,0.6,1,0.12284001410603033,0,0
1,0.2121,6,1,1,384,1,5,0.6,1,0.33337251675091106,0,0
1,0.2121,7,1,1,384,1,5,0.69,1,0.2631950158692841,0,2
1,0.2121,8,1,1,384,1,5,0.64,1,0.298224991183731,0,4
1,0.19699999999999998,9,1,1,384,1,5,0.47,1,0.45621253085694136,0,21
1,0.2121,10,1,1,384,1,5,0.44,2,0.33337251675091106,0,1
1,0.1818,11,1,1,384,1,5,0.32,2,0.42106500528976143,0,6
1,0.1818,12,1,1,384,1,5,0.34,2,0.38603502997531447,0,5
1,0.2121,13,1,1,384,1,5,0.32,1,0.3508875044081345,0,12
1,0.2121,14,1,1,384,1,5,0.35,2,0.3508875044081345,0,8
1,0.2273,15,1,1,384,1,5,0.35,2,0.22804749030210414,0,12
1,0.2121,16,1,1,384,1,5,0.37,2,0.19301751498765723,0,11
1,0.2576,17,1,1,384,1,5,0.32,2,0.10532502644880687,0,9
1,0.2273,18,1,1,384,1,5,0.34,2,0.10532502644880687,0,5
1,0.2273,19,1,1,384,1,5,0.37,2,0.12284001410603033,0,6
1,0.2273,20,1,1,384,1,5,0.34,2,0.10532502644880687,0,1
1,0.2273,21,1,1,384,1,5,0.37,2,0.10532502644880687,0,5
1,0.19699999999999998,22,1,1,384,1,5,0.37,2,0.2631950158692841,0,1
1,0.1515,23,1,1,384,1,5,0.64,3,0.2631950158692841,0,3
0,0.1515,0,1,1,385,1,6,0.64,3,0.2631950158692841,0,0
0,0.1364,1,1,1,385,1,6,0.86,4,0.22804749030210414,0,1
0,0.2121,2,1,1,385,1,6,0.86,3,0.0,0,1
0,0.1818,3,1,1,385,1,6,0.93,3,0.10532502644880687,0,0
0,0.19699999999999998,4,1,1,385,1,6,0.86,3,0.10532502644880687,0,0
0,0.1818,5,1,1,385,1,6,0.86,3,0.12284001410603033,0,0
0,0.1667,6,1,1,385,1,6,0.93,3,0.19301751498765723,0,0
0,0.1667,7,1,1,385,1,6,0.93,3,0.19301751498765723,0,3
0,0.1515,8,1,1,385,1,6,0.93,2,0.298224991183731,0,3
0,0.1515,9,1,1,385,1,6,0.93,2,0.298224991183731,0,2
0,0.1515,10,1,1,385,1,6,0.93,3,0.298224991183731,0,0
0,0.2121,11,1,1,385,1,6,0.86,2,0.12284001410603033,0,1
0,0.2121,12,1,1,385,1,6,0.8,2,0.19301751498765723,0,5
0,0.19699999999999998,13,1,1,385,1,6,0.8,2,0.298224991183731,0,10
0,0.19699999999999998,14,1,1,385,1,6,0.8,3,0.22804749030210414,0,6
0,0.19699999999999998,15,1,1,385,1,6,0.8,3,0.22804749030210414,0,6
0,0.1818,16,1,1,385,1,6,0.8,2,0.3508875044081345,0,5
0,0.1818,17,1,1,385,1,6,0.8,2,0.45621253085694136,0,7
0,0.1818,18,1,1,385,1,6,0.75,2,0.45621253085694136,0,3
0,0.1515,19,1,1,385,1,6,0.8,2,0.45621253085694136,0,0
0,0.1667,20,1,1,385,1,6,0.8,2,0.3508875044081345,0,5
0,0.1515,21,1,1,385,1,6,0.74,1,0.38603502997531447,0,5
0,0.1667,22,1,1,385,1,6,0.74,2,0.3508875044081345,0,3
0,0.1515,23,1,1,385,1,6,0.8,2,0.298224991183731,0,1
0,0.1364,0,1,1,386,1,0,0.8,1,0.3508875044081345,0,1
0,0.1667,1,1,1,386,1,0,0.74,2,0.3508875044081345,0,1
0,0.1667,2,1,1,386,1,0,0.74,2,0.33337251675091106,0,1
0,0.1667,3,1,1,386,1,0,0.69,2,0.33337251675091106,0,1
0,0.1364,4,1,1,386,1,0,0.8,3,0.33337251675091106,0,1
0,0.1515,5,1,1,386,1,0,0.74,3,0.2631950158692841,0,1
0,0.1515,6,1,1,386,1,0,0.74,2,0.2631950158692841,0,0
0,0.1515,7,1,1,386,1,0,0.74,2,0.2631950158692841,0,2
0,0.1515,8,1,1,386,1,0,0.74,2,0.2631950158692841,0,3
0,0.1515,9,1,1,386,1,0,0.74,2,0.2631950158692841,0,9
0,0.1364,10,1,1,386,1,0,0.74,2,0.33337251675091106,0,9
0,0.1515,11,1,1,386,1,0,0.8,3,0.298224991183731,0,18
0,0.1515,12,1,1,386,1,0,0.8,2,0.2631950158692841,0,24
0,0.1818,13,1,1,386,1,0,0.8,2,0.15786998942047725,0,24
0,0.1667,14,1,1,386,1,0,0.8,2,0.19301751498765723,0,19
0,0.1515,15,1,1,386,1,0,0.8,2,0.22804749030210414,0,27
0,0.1515,16,1,1,386,1,0,0.8,2,0.22804749030210414,0,12
0,0.1818,17,1,1,386,1,0,0.8,2,0.12284001410603033,0,8
0,0.1818,18,1,1,386,1,0,0.86,3,0.12284001410603033,0,11
0,0.1818,19,1,1,386,1,0,0.86,3,0.12284001410603033,0,9
0,0.1667,20,1,1,386,1,0,0.86,3,0.19301751498765723,0,5
0,0.1818,21,1,1,386,1,0,0.86,3,0.12284001410603033,0,8
0,0.19699999999999998,22,1,1,386,1,0,0.93,2,0.10532502644880687,0,0
0,0.1818,23,1,1,386,1,0,0.93,2,0.12284001410603033,0,2
1,0.2424,0,1,1,387,1,1,0.86,2,0.0,0,2
1,0.2121,1,1,1,387,1,1,0.86,2,0.12284001410603033,0,0
1,0.2121,2,1,1,387,1,1,0.86,2,0.12284001410603033,0,0
1,0.2424,3,1,1,387,1,1,0.86,2,0.0,0,0
1,0.2576,4,1,1,387,1,1,0.8,2,0.0,0,0
1,0.2576,5,1,1,387,1,1,0.86,2,0.0,0,0
1,0.2576,6,1,1,387,1,1,0.86,2,0.0,0,6
1,0.2576,7,1,1,387,1,1,0.86,3,0.0,0,8
1,0.2121,8,1,1,387,1,1,0.86,3,0.15786998942047725,0,5
1,0.2273,9,1,1,387,1,1,0.86,2,0.10532502644880687,0,13
1,0.2576,10,1,1,387,1,1,0.93,2,0.0,0,10
1,0.2273,11,1,1,387,1,1,0.93,2,0.10532502644880687,0,5
1,0.2727,12,1,1,387,1,1,0.93,2,0.0,0,10
1,0.2576,13,1,1,387,1,1,0.93,3,0.10532502644880687,0,5
1,0.2273,14,1,1,387,1,1,0.93,3,0.22804749030210414,0,13
1,0.2121,15,1,1,387,1,1,1.0,2,0.2631950158692841,0,10
1,0.2424,16,1,1,387,1,1,0.93,2,0.19301751498765723,0,14
1,0.2576,17,1,1,387,1,1,0.96,2,0.12284001410603033,0,6
1,0.2424,18,1,1,387,1,1,0.93,2,0.15786998942047725,0,7
1,0.2576,19,1,1,387,1,1,0.93,2,0.19301751498765723,0,9
1,0.2576,20,1,1,387,1,1,1.0,2,0.19301751498765723,0,8
1,0.2424,21,1,1,387,1,1,1.0,2,0.33337251675091106,0,8
1,0.2424,22,1,1,387,1,1,1.0,2,0.33337251675091106,0,4
1,0.2576,23,1,1,387,1,1,0.93,2,0.38603502997531447,0,2
1,0.2879,0,1,1,388,1,2,1.0,2,0.33337251675091106,0,6
1,0.303,1,1,1,388,1,2,0.93,2,0.298224991183731,0,2
1,0.303,2,1,1,388,1,2,0.93,2,0.2631950158692841,0,2
1,0.3333,3,1,1,388,1,2,0.93,2,0.15786998942047725,0,0
1,0.3182,4,1,1,388,1,2,1.0,2,0.10532502644880687,0,0
1,0.3182,5,1,1,388,1,2,1.0,2,0.10532502644880687,0,0
1,0.3182,6,1,1,388,1,2,0.93,2,0.22804749030210414,0,1
1,0.3333,7,1,1,388,1,2,0.93,2,0.15786998942047725,0,11
1,0.3333,8,1,1,388,1,2,0.93,2,0.15786998942047725,0,11
1,0.3333,9,1,1,388,1,2,0.87,2,0.10532502644880687,0,11
1,0.3333,10,1,1,388,1,2,0.93,1,0.10532502644880687,0,23
1,0.3333,11,1,1,388,1,2,0.87,1,0.15786998942047725,0,30
1,0.3333,12,1,1,388,1,2,0.87,1,0.19301751498765723,0,25
1,0.3333,13,1,1,388,1,2,0.87,1,0.19301751498765723,0,33
1,0.3485,14,1,1,388,1,2,0.81,1,0.2631950158692841,0,35
1,0.4091,15,1,1,388,1,2,0.71,2,0.19301751498765723,0,52
1,0.4091,16,1,1,388,1,2,0.71,1,0.15786998942047725,0,35
1,0.4242,17,1,1,388,1,2,0.67,1,0.10532502644880687,0,41
1,0.4091,18,1,1,388,1,2,0.62,1,0.10532502644880687,0,32
1,0.4394,19,1,1,388,1,2,0.51,1,0.10532502644880687,0,20
1,0.3485,20,1,1,388,1,2,0.76,1,0.0,0,18
1,0.3788,21,1,1,388,1,2,0.71,1,0.0,0,18
1,0.3485,22,1,1,388,1,2,0.81,1,0.0,0,14
1,0.3485,23,1,1,388,1,2,0.76,1,0.0,0,19
1,0.303,0,1,1,389,1,3,0.93,1,0.0,0,6
1,0.2879,1,1,1,389,1,3,0.7,1,0.2631950158692841,0,4
1,0.2727,2,1,1,389,1,3,0.7,1,0.22804749030210414,0,3
1,0.2576,3,1,1,389,1,3,0.75,1,0.22804749030210414,0,0
1,0.2424,4,1,1,389,1,3,0.7,1,0.33337251675091106,0,0
1,0.2424,5,1,1,389,1,3,0.7,1,0.33337251675091106,0,0
1,0.2273,6,1,1,389,1,3,0.73,1,0.2631950158692841,0,1
1,0.2273,7,1,1,389,1,3,0.75,1,0.2631950158692841,0,14
1,0.2273,8,1,1,389,1,3,0.7,1,0.298224991183731,0,18
1,0.2273,9,1,1,389,1,3,0.7,1,0.298224991183731,0,18
1,0.2273,10,1,1,389,1,3,0.7,2,0.38603502997531447,0,30
1,0.2727,11,1,1,389,1,3,0.61,2,0.3508875044081345,0,52
1,0.3333,12,1,1,389,1,3,0.53,1,0.15786998942047725,0,46
1,0.3333,13,1,1,389,1,3,0.49,1,0.15786998942047725,0,63
1,0.3485,14,1,1,389,1,3,0.49,1,0.10532502644880687,0,53
1,0.3788,15,1,1,389,1,3,0.46,1,0.0,0,30
1,0.3333,16,1,1,389,1,3,0.53,1,0.19301751498765723,0,29
1,0.3485,17,1,1,389,1,3,0.53,1,0.19301751498765723,0,27
1,0.3333,18,1,1,389,1,3,0.66,1,0.15786998942047725,0,24
1,0.3636,19,1,1,389,1,3,0.53,2,0.0,0,5
1,0.3182,20,1,1,389,1,3,0.61,1,0.22804749030210414,0,10
1,0.3333,21,1,1,389,1,3,0.65,1,0.0,0,19
1,0.3182,22,1,1,389,1,3,0.65,1,0.10532502644880687,0,12
1,0.3182,23,1,1,389,1,3,0.65,2,0.0,0,3
1,0.2879,0,1,1,390,1,4,0.75,2,0.12284001410603033,0,3
1,0.3182,1,1,1,390,1,4,0.75,2,0.0,0,5
1,0.2727,2,1,1,390,1,4,0.75,2,0.19301751498765723,0,1
1,0.303,3,1,1,390,1,4,0.75,2,0.10532502644880687,0,1
1,0.3182,4,1,1,390,1,4,0.75,1,0.0,0,0
1,0.3182,5,1,1,390,1,4,0.75,2,0.12284001410603033,0,0
1,0.3182,6,1,1,390,1,4,0.81,2,0.0,0,0
1,0.303,7,1,1,390,1,4,0.81,2,0.10532502644880687,0,11
1,0.303,8,1,1,390,1,4,0.81,2,0.10532502644880687,0,16
1,0.3333,9,1,1,390,1,4,0.81,2,0.0,0,18
1,0.303,10,1,1,390,1,4,0.81,2,0.15786998942047725,0,16
1,0.3182,11,1,1,390,1,4,0.87,2,0.12284001410603033,0,11
1,0.3333,12,1,1,390,1,4,0.81,2,0.15786998942047725,0,29
1,0.3939,13,1,1,390,1,4,0.71,2,0.0,0,17
1,0.4091,14,1,1,390,1,4,0.71,2,0.12284001410603033,0,16
1,0.4242,15,1,1,390,1,4,0.71,2,0.12284001410603033,0,22
1,0.4091,16,1,1,390,1,4,0.71,2,0.10532502644880687,0,15
1,0.4242,17,1,1,390,1,4,0.71,2,0.0,0,16
1,0.4242,18,1,1,390,1,4,0.71,2,0.0,0,12
1,0.4091,19,1,1,390,1,4,0.76,2,0.12284001410603033,0,11
1,0.4091,20,1,1,390,1,4,0.82,2,0.15786998942047725,0,8
1,0.4091,21,1,1,390,1,4,0.76,2,0.12284001410603033,0,8
1,0.3939,22,1,1,390,1,4,0.82,1,0.12284001410603033,0,3
1,0.4091,23,1,1,390,1,4,0.82,2,0.0,0,5
1,0.4091,0,1,1,391,1,5,0.82,2,0.298224991183731,0,6
